model,video_path,second,score_raw,score_smoothed,face_detected,num_faces,bbox_area,face_crop_size
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,237,0.48579487204551697,0.48925859729448956,1,1,72144,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,238,0.48562678694725037,0.48875036239624026,1,1,72044,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,239,0.4854429364204407,0.4884385883808136,1,1,66360,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,240,0.48546621203422546,0.4882684886455536,1,1,70956,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,241,0.48605838418006897,0.487880551815033,1,1,74814,505x505
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,242,0.4866533577442169,0.4875016113122304,1,1,69438,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,243,0.48671242594718933,0.487211811542511,1,1,67200,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,244,0.48642924427986145,0.48685149749120077,1,1,63648,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,245,0.48605114221572876,0.486522376537323,1,1,65626,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,246,0.4859605133533478,0.48620766202608745,1,1,72380,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,247,0.48561859130859375,0.4860780974229177,1,1,72489,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,248,0.48558762669563293,0.4860356072584788,1,1,71476,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,249,0.48607510328292847,0.48604233662287394,1,1,77034,520x520
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,250,0.48527398705482483,0.48592957059542335,1,1,67855,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,251,0.4900006949901581,0.48618345856666567,1,1,72885,508x508
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,252,0.49685928225517273,0.48692108591397604,1,1,46926,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,253,0.4978052079677582,0.48773298064867654,1,1,48708,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,254,0.4983447790145874,0.48859310348828633,1,1,51543,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,255,0.49878397583961487,0.48948095440864564,1,1,47674,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,256,0.4986785352230072,0.49032229781150816,1,1,48441,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,257,0.499008446931839,0.4911459704240163,1,1,44415,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,258,0.4981786012649536,0.4919103821118673,1,1,47718,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,259,0.4969668686389923,0.49261289040247597,1,1,50702,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,260,0.497905969619751,0.4934032122294108,1,1,53354,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,261,0.49897703528404236,0.4942709803581238,1,2,47916,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,262,0.49862533807754517,0.4951380968093872,1,1,47280,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,263,0.4984291195869446,0.49599419633547465,1,1,47477,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,264,0.4987989068031311,0.49684244990348814,1,1,42320,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,265,0.49830639362335205,0.4977112770080566,1,1,66079,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,266,0.5013349652290344,0.4984668950239817,1,1,63072,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,267,0.5054966807365417,0.4990427215894063,1,1,61992,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,268,0.5060261487960815,0.49959078431129456,1,1,63176,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,269,0.5059353709220886,0.5000968237717947,1,1,62930,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,270,0.505068302154541,0.5005157788594564,1,1,66600,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,271,0.5050466060638428,0.5009403169155121,1,1,67950,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,272,0.5059790015220642,0.5014050205548605,1,1,61920,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,273,0.5063393115997314,0.5019490679105123,1,1,65408,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,274,0.5063903331756592,0.5025772988796234,1,1,60279,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,275,0.5066444277763367,0.5031598627567291,1,1,66490,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,276,0.5067869424819946,0.5036805232365926,1,1,61632,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,277,0.5066923499107361,0.504218324025472,1,1,60632,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,278,0.5007359385490417,0.5043721119562785,1,1,62409,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,279,0.4870317578315735,0.5035876353581746,1,1,62034,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,280,0.4821460545063019,0.502510279417038,1,1,63130,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,281,0.48154157400131226,0.5011907200018565,1,1,66156,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,282,0.48124462366104126,0.4995739161968231,1,1,64584,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,283,0.4822542071342468,0.49798912008603413,1,1,65182,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,284,0.48323991894721985,0.4964760899543762,1,1,62916,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,285,0.4825558066368103,0.49497525691986083,1,1,65182,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,286,0.480775386095047,0.4933571755886078,1,1,62540,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,287,0.4804043769836426,0.4916522006193797,1,1,62702,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,288,0.4813559055328369,0.48998664021492006,1,1,63874,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,289,0.481112539768219,0.4883014539877574,1,1,64960,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,290,0.48118674755096436,0.48660427530606587,1,1,69690,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,291,0.48154228925704956,0.48492129842440285,1,1,60776,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,292,0.48167890310287476,0.4832537353038788,1,1,63720,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,293,0.4813579022884369,0.48196186621983844,1,1,60776,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,294,0.48153746128082275,0.48159557978312173,1,1,64310,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,295,0.4818791449069977,0.4815777858098348,1,2,58422,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,296,0.48294708132743835,0.4816714862982432,1,2,55269,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,297,0.4836401045322418,0.4818311850229899,1,2,54340,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,298,0.48310524225234985,0.4818879206975301,1,2,58860,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,299,0.4822271168231964,0.48182040055592856,1,2,53805,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,300,0.4815770387649536,0.48175514936447145,1,2,59458,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,301,0.48131656646728516,0.481791228055954,1,2,63225,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,302,0.4819142520427704,0.48189188639322916,1,2,60168,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,303,0.48179125785827637,0.4819209098815918,1,2,60348,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,304,0.48086363077163696,0.4819043159484863,1,2,51562,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,305,0.4814721643924713,0.4819233437379201,1,2,55332,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,306,0.4815715253353119,0.4819252928098043,1,2,49735,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,307,0.47976934909820557,0.481797989209493,1,2,48954,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,308,0.4808639585971832,0.4817650596300761,1,1,55704,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,309,0.49026069045066833,0.48234660824139913,1,1,50292,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,310,0.51237553358078,0.48437970081965126,1,1,52668,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,311,0.5125251412391663,0.4863515714804331,1,1,47750,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,312,0.5122516751289368,0.4882590095202128,1,2,53915,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,313,0.5123459100723267,0.49020838737487793,1,1,51000,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,314,0.5119485855102539,0.4921898186206818,1,1,54649,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,315,0.5088528990745544,0.4940082093079885,1,1,49053,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,316,0.5061626434326172,0.4956646144390106,1,1,43512,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,317,0.486052542924881,0.495940500497818,1,2,53636,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,318,0.4916730225086212,0.496599284807841,1,2,50096,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,319,0.4890521466732025,0.49714518586794537,1,2,56070,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,320,0.4912034273147583,0.4977939367294312,1,2,57603,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,321,0.49355581402778625,0.4985928893089294,1,2,55744,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,322,0.49892565608024597,0.49986997644106546,1,2,56430,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,323,0.5000178813934326,0.5011469046274821,0,1,11938,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,324,0.5050376653671265,0.5021320362885793,0,1,11875,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,325,0.5106375813484192,0.502016172806422,0,1,16308,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,326,0.5081431269645691,0.5017240385214488,0,1,13344,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,327,0.4906799793243408,0.500285925467809,0,1,13248,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,328,0.49792081117630005,0.4993242522080739,0,1,10788,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,329,0.5072025656700134,0.49900785088539124,0,1,9184,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,330,0.5082504153251648,0.4989676853020986,0,1,9840,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,331,0.5130628943443298,0.4994277020295461,0,1,8910,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,332,0.5070271492004395,0.5008260091145833,0,1,10353,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,333,0.503258228302002,0.5015983561674754,0,1,12672,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,334,0.49619778990745544,0.5020747323830922,0,1,15194,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,335,0.5061218738555908,0.5030692954858144,0,1,14729,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,336,0.5079495906829834,0.5040288805961609,0,1,12690,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,337,0.497623085975647,0.5039420425891876,0,1,10296,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,338,0.5003527998924255,0.5039643704891205,1,2,37064,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,339,0.5003380179405212,0.5036510606606801,1,1,37516,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,340,0.5005150437355042,0.5029762248198192,1,1,35098,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,341,0.5004009008407593,0.5024600764115651,1,1,35096,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,342,0.5004405379295349,0.503110780318578,1,1,34918,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,343,0.5004646182060242,0.503280367453893,1,2,37620,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,344,0.5005477666854858,0.5028367141882578,1,1,35076,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,345,0.5016664862632751,0.5023977855841318,1,1,37018,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,346,0.49969279766082764,0.5015064458052317,1,1,33496,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,347,0.5000497698783875,0.5010412871837616,1,1,36244,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,348,0.4897782802581787,0.5001426239808401,0,1,10374,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,349,0.4905012845993042,0.49976285696029665,0,1,12375,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,350,0.4913904666900635,0.49878076314926145,0,1,8316,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,351,0.49113693833351135,0.4976599196592967,0,1,9570,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,352,0.49318206310272217,0.49736385146776835,0,1,10192,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,353,0.4942135810852051,0.4969545702139537,0,1,8700,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,354,0.4942433834075928,0.49654826124509177,0,1,8944,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,355,0.49419349431991577,0.4961268246173859,0,1,9900,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,356,0.49428245425224304,0.49571892817815144,0,1,10440,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,357,0.4943195879459381,0.49531086484591164,0,1,9680,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,358,0.4943702220916748,0.4949045717716217,0,2,10434,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,359,0.4943981170654297,0.49449459513028465,0,1,10488,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,360,0.49446988105773926,0.49401482144991554,0,1,10904,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,361,0.49461179971694946,0.493676088253657,0,1,9612,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,362,0.494554728269577,0.493309752146403,0,1,10440,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,363,0.49391037225723267,0.49358522494633994,0,1,10192,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,364,0.49380388855934143,0.4938053985436757,0,1,11040,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,365,0.49390068650245667,0.4939727465311686,0,1,9737,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,366,0.4938037395477295,0.49415053327878317,0,1,9191,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,367,0.4938819110393524,0.49419718980789185,0,1,10101,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,368,0.49392515420913696,0.4941779613494873,0,1,10672,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,369,0.4938373267650604,0.4941508909066518,0,1,9555,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,370,0.49379822611808777,0.49412453969319664,0,1,11520,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,371,0.4938603341579437,0.49409639835357666,0,1,10830,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,372,0.49379709362983704,0.4940615653991699,0,1,10509,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,373,0.4938817620277405,0.49402900139490763,0,1,8944,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,374,0.49374455213546753,0.4939854303995768,0,1,10283,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,375,0.4938688278198242,0.4939453601837158,0,1,10848,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,376,0.4937933385372162,0.4938907961050669,0,1,11328,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,377,0.4938534200191498,0.49384404222170514,0,1,10101,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,378,0.49387237429618835,0.4938415090243022,0,1,9646,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,379,0.49387168884277344,0.49384602904319763,0,1,10434,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,380,0.4938931167125702,0.4938455243905385,0,1,11590,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,381,0.4938961863517761,0.4938516875108083,0,1,10622,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,382,0.4938777685165405,0.49385141134262084,0,1,10764,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,383,0.493854820728302,0.49384672244389854,0,1,21625,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,384,0.49377986788749695,0.49384289185206093,0,1,26030,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,385,0.493727445602417,0.49383817315101625,1,1,27832,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,386,0.4937359392642975,0.49382988015810647,0,1,27186,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,387,0.49376538395881653,0.49382776618003843,0,1,25418,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,388,0.4936465620994568,0.49381208618481953,0,1,25116,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,389,0.49377205967903137,0.4938139200210571,0,1,26167,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,390,0.4937264323234558,0.4938044269879659,0,2,27313,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,391,0.4937708079814911,0.49380292495091754,0,1,25345,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,392,0.49366143345832825,0.49379012584686277,0,1,24522,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,393,0.49370962381362915,0.49377927581469216,0,1,27440,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,394,0.493709534406662,0.4937684655189514,1,1,27886,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,395,0.4936453402042389,0.49375194708506265,0,1,25060,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,396,0.49369633197784424,0.49373862346013386,0,1,27548,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,397,0.4948822259902954,0.49380558729171753,0,1,25296,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,398,0.4942155182361603,0.49382963379224143,0,1,27170,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,399,0.49400198459625244,0.4938444415728251,1,2,28762,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,400,0.49248164892196655,0.4937613884607951,0,1,26549,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,401,0.4938192367553711,0.4937669416268667,1,1,27840,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,402,0.49385866522789,0.49377316037813823,1,1,38184,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,403,0.4939451217651367,0.49379306435585024,1,1,39952,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,404,0.49388912320137024,0.4938008685906728,1,1,40228,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,405,0.49441128969192505,0.49384652574857074,1,1,40828,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,406,0.4950963854789734,0.49393489758173625,1,1,39617,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,407,0.4960572421550751,0.4940946181615194,1,1,39216,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,408,0.49523690342903137,0.49419643680254616,1,1,37449,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,409,0.4946464002132416,0.4942588945229848,1,1,39022,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,410,0.4948629140853882,0.4943400661150614,1,1,43424,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,411,0.4946528673171997,0.49440383513768515,1,1,38850,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,412,0.4946250915527344,0.4943866928418477,1,1,41064,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,413,0.4943757653236389,0.49439737598101297,0,1,26384,720x720
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,414,0.49443739652633667,0.4944264034430186,1,1,30738,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,415,0.49451208114624023,0.4945617655913035,1,1,28215,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,416,0.4923408031463623,0.49446320335070293,1,1,29835,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,417,0.48946431279182434,0.4941702465216319,1,1,30459,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,418,0.48943376541137695,0.4938694894313812,1,1,28770,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,419,0.4897319972515106,0.4935923477013906,1,1,29104,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,420,0.4895266592502594,0.4932667056719462,1,1,28496,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,421,0.4894086420536041,0.4928875227769216,1,1,29784,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,422,0.4891209006309509,0.49242510000864664,1,1,28980,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,423,0.48989760875701904,0.49206914703051247,1,1,58374,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,424,0.4908290505409241,0.491814657052358,1,2,61268,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,425,0.49239930510520935,0.4916504164536794,1,1,52845,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,426,0.4898116886615753,0.4913276712099711,1,1,56580,503x503
videomae,C:\deepfake_eval\leakfree_eval\sessions\test\test_fake_only_01.mp4,427,0.49277013540267944,0.4912040074666341,1,1,53600,503x503
